OBJECTID,SiteID,DamageID1,ConfidenceID,SensorDate,SensorID,Settlement_Name,DamageCause,DatePeriod,CountyID,Shape_Length,Shape_Area,Lat,Long,DatePeriodStart,DatePeriodEnd,Start Dt,End Dt,Radius (m)
"2,771",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000785996,4.92E-08,36.22508735,37.18916205,1/25/15,4/26/15,451,542,15.43127088
"2,772",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.00110367,9.69E-08,36.2236372,37.19060384,4/24/14,1/25/15,175,451,21.66789153
"2,773",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.001188629,1.12E-07,36.22796803,37.18886288,4/24/14,1/25/15,175,451,23.33645259
"2,774",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000931233,6.90E-08,36.22738504,37.18816543,4/24/14,1/25/15,175,451,18.28296372
"2,775",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000730707,4.25E-08,36.22977728,37.18991405,4/24/14,6/4/15,175,581,14.34621078
"2,776",Commercial (warehouse/factory),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000902758,6.49E-08,36.22102483,37.20742545,4/26/15,6/4/15,542,581,17.72316072
"2,777",Field,Impact Crater (Damage to Road),Very High,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000553636,2.44E-08,36.22132529,37.1976411,4/24/14,1/25/15,175,451,10.86912355
"2,778",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.00064817,3.34E-08,36.21983231,37.20438467,4/24/14,1/25/15,175,451,12.7249331
"2,779",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000612414,2.98E-08,36.21961385,37.20471777,4/24/14,1/25/15,175,451,12.02294492
"2,780",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000780666,4.85E-08,36.22034806,37.20813372,1/25/15,4/26/15,451,542,15.32614571
"2,781",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.001048736,8.75E-08,36.22137197,37.20629824,1/25/15,4/26/15,451,542,20.58905512
"2,782",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000943788,7.09E-08,36.22166048,37.20664226,1/25/15,4/26/15,451,542,18.52871132
"2,783",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000939961,7.03E-08,36.21941981,37.20615704,1/25/15,4/26/15,451,542,18.45331259
"2,784",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000720604,4.13E-08,36.22131171,37.20692788,4/24/14,6/4/15,175,581,14.14709146
"2,785",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000900747,6.46E-08,36.22206652,37.20678322,4/24/14,6/4/15,175,581,17.6837843
"2,786",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.00085979,5.88E-08,36.22126679,37.20530513,4/24/14,6/4/15,175,581,16.87963408
"2,787",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000691229,3.80E-08,36.22166386,37.20362444,4/24/14,6/4/15,175,581,13.57043064
"2,788",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000636947,3.23E-08,36.21954543,37.20363466,4/24/14,6/4/15,175,581,12.504572
"2,789",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000725569,4.19E-08,36.22386471,37.20587967,4/24/14,6/4/15,175,581,14.24479821
"2,790",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000801887,5.12E-08,36.23648153,37.19417815,1/25/15,4/26/15,451,542,15.74440755
"2,791",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000405284,1.31E-08,36.23666315,37.19401746,1/25/15,4/26/15,451,542,7.957433447
"2,792",Building (General / Default),Destroyed (bld),Medium,4/24/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-24APR14,760,0.000563735,2.53E-08,36.23715219,37.19386118,2/20/14,4/24/14,112,175,11.06851673
"2,793",Building (General / Default),Destroyed (bld),Medium,4/24/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),20FEB14-24APR14,760,0.000519069,2.14E-08,36.23725572,37.1942138,2/20/14,4/24/14,112,175,10.19156606
"2,794",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000341443,9.28E-09,36.23628303,37.19435458,4/24/14,6/4/15,175,581,6.703963424
"2,795",Building (General / Default),Destroyed (bld),Medium,2/20/2014,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),21JAN14-20FEB14,760,0.000515077,2.11E-08,36.23474367,37.19914256,1/21/14,2/20/14,82,112,10.11300957
"2,796",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.0004349,1.51E-08,36.23360957,37.19809211,4/24/14,1/25/15,175,451,8.538744226
"2,797",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.001013249,8.17E-08,36.19069204,37.19448503,4/26/15,6/4/15,542,581,19.88846334
"2,798",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000951586,7.21E-08,36.18949575,37.19646418,4/26/15,6/4/15,542,581,18.6779987
"2,799",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000778365,4.82E-08,36.19434537,37.19337095,4/26/15,6/4/15,542,581,15.27841622
"2,800",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000698626,3.88E-08,36.1918976,37.19402931,4/26/15,6/4/15,542,581,13.71301044
"2,801",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000849611,5.74E-08,36.19234597,37.19443865,4/26/15,6/4/15,542,581,16.67667502
"2,802",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000627521,3.13E-08,36.19599352,37.19710143,4/26/15,6/4/15,542,581,12.3176556
"2,803",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000885598,6.24E-08,36.19183287,37.19477467,4/24/14,1/25/15,175,451,17.38299125
"2,804",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.001196075,1.14E-07,36.19103429,37.19465712,4/24/14,1/25/15,175,451,23.47706722
"2,805",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000944413,7.10E-08,36.19578164,37.19138903,4/24/14,1/25/15,175,451,18.5378995
"2,806",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.00070815,3.99E-08,36.19699949,37.19722451,4/24/14,1/25/15,175,451,13.9003991
"2,807",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000609968,2.96E-08,36.19393974,37.18902754,1/25/15,4/26/15,451,542,11.97294828
"2,808",Building (General / Default),Destroyed (bld),Medium,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-04JUN15,760,0.000805913,5.17E-08,36.20111109,37.1852775,4/24/14,6/4/15,175,581,15.81982964
"2,809",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000920541,6.74E-08,36.19092978,37.198456,4/24/14,1/25/15,175,451,18.06878288
"2,810",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000684387,3.73E-08,36.19129423,37.19965439,1/25/15,4/26/15,451,542,13.43347158
"2,811",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000819749,5.35E-08,36.19168345,37.19983907,1/25/15,4/26/15,451,542,16.09044585
"2,812",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000791384,4.98E-08,36.19237465,37.19657295,1/25/15,4/26/15,451,542,15.53375939
"2,813",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000693044,3.82E-08,36.19678878,37.19955831,1/25/15,4/26/15,451,542,13.60386141
"2,814",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000769784,4.72E-08,36.1965789,37.1983899,1/25/15,4/26/15,451,542,15.11019345
"2,815",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000777532,4.81E-08,36.20415705,37.19027698,1/25/15,4/26/15,451,542,15.26302269
"2,816",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000681966,3.70E-08,36.20133199,37.18845231,1/25/15,4/26/15,451,542,13.38681713
"2,817",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.0010288,8.42E-08,36.20467193,37.18239272,1/25/15,4/26/15,451,542,20.19554388
"2,818",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000950661,7.19E-08,36.20521029,37.17888502,4/26/15,6/4/15,542,581,18.66171623
"2,819",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.001019511,8.27E-08,36.20566546,37.17880218,4/26/15,6/4/15,542,581,20.01330886
"2,820",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000683471,3.72E-08,36.20212005,37.17906887,1/25/15,4/26/15,451,542,13.41642327
"2,821",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000682132,3.70E-08,36.20513147,37.17610787,1/25/15,4/26/15,451,542,13.39039552
"2,822",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.001009131,8.10E-08,36.20348248,37.18103274,1/25/15,4/26/15,451,542,19.80924206
"2,823",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000850083,5.75E-08,36.20167668,37.19081439,4/24/14,1/25/15,175,451,16.68694994
"2,824",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000906944,6.55E-08,36.19302133,37.16878174,1/25/15,4/26/15,451,542,17.80210791
"2,825",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000701568,3.92E-08,36.19134968,37.16751134,4/24/14,1/25/15,175,451,13.77071071
"2,826",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.00077461,4.77E-08,36.19514925,37.16939065,1/25/15,4/26/15,451,542,15.2047782
"2,827",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000731642,4.26E-08,36.19525803,37.16771035,1/25/15,4/26/15,451,542,14.36139045
"2,828",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.00074352,4.40E-08,36.1953745,37.16735471,1/25/15,4/26/15,451,542,14.59453888
"2,829",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000837356,5.58E-08,36.19411962,37.1714754,1/25/15,4/26/15,451,542,16.43630583
"2,830",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000748955,4.46E-08,36.19357625,37.16304298,1/25/15,4/26/15,451,542,14.70106392
"2,831",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000701532,3.92E-08,36.19517853,37.16724053,1/25/15,4/26/15,451,542,13.77034107
"2,832",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.001267366,1.28E-07,36.18527947,37.17212682,1/25/15,4/26/15,451,542,24.87551472
"2,833",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000808205,5.20E-08,36.18913068,37.15955051,1/25/15,4/26/15,451,542,15.8636025
"2,834",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.001037983,8.57E-08,36.19036454,37.1603019,4/24/14,1/25/15,175,451,20.37388546
"2,835",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000648752,3.35E-08,36.18862845,37.17464023,4/24/14,1/25/15,175,451,12.73379752
"2,836",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.00084587,5.69E-08,36.1886238,37.16015139,1/25/15,4/26/15,451,542,16.60284486
"2,837",Building (General / Default),Destroyed (bld),Medium,4/26/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),25JAN15-26APR15,760,0.000992428,7.84E-08,36.18634739,37.16983457,1/25/15,4/26/15,451,542,19.47925346
"2,838",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.001099095,9.61E-08,36.16483866,37.13593965,4/26/15,6/4/15,542,581,21.56990587
"2,839",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000920845,6.75E-08,36.17101174,37.12572821,4/26/15,6/4/15,542,581,18.07239315
"2,840",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000915225,6.67E-08,36.17016977,37.12853682,4/26/15,6/4/15,542,581,17.96197483
"2,841",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000694202,3.83E-08,36.16879202,37.13088258,4/26/15,6/4/15,542,581,13.62414432
"2,842",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000734737,4.30E-08,36.16797941,37.12973871,4/26/15,6/4/15,542,581,14.41959781
"2,843",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000651188,3.37E-08,36.16511546,37.12829909,4/26/15,6/4/15,542,581,12.77967272
"2,844",Building (General / Default),Destroyed (bld),Very High,6/4/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),26APR15-04JUN15,760,0.000646389,3.32E-08,36.16663679,37.13469537,4/26/15,6/4/15,542,581,12.68559911
"2,845",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000489836,1.91E-08,36.16657459,37.13412224,4/24/14,1/25/15,175,451,9.613200947
"2,846",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.00076238,4.63E-08,36.1670858,37.1323472,4/24/14,1/25/15,175,451,14.96201651
"2,847",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000662204,3.49E-08,36.16609878,37.13111567,4/24/14,1/25/15,175,451,12.99595733
"2,848",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.00064638,3.32E-08,36.16819179,37.13073568,4/24/14,1/25/15,175,451,12.68556159
"2,849",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000706027,3.97E-08,36.16798591,37.13112568,4/24/14,1/25/15,175,451,13.85614498
"2,850",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000588442,2.76E-08,36.16746014,37.1311807,4/24/14,1/25/15,175,451,11.54845237
"2,851",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.00071186,4.03E-08,36.16843208,37.13114675,4/24/14,1/25/15,175,451,13.97066032
"2,852",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000575267,2.63E-08,36.16807612,37.1314226,4/24/14,1/25/15,175,451,11.28992553
"2,853",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000508473,2.06E-08,36.16770332,37.13487347,4/24/14,1/25/15,175,451,9.979044852
"2,854",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000676098,3.64E-08,36.16742831,37.13740587,4/24/14,1/25/15,175,451,13.2687269
"2,855",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000610186,2.96E-08,36.16550279,37.13458013,4/24/14,1/25/15,175,451,11.97502187
"2,856",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000676117,3.64E-08,36.16555198,37.13438231,4/24/14,1/25/15,175,451,13.26894287
"2,857",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000825202,5.42E-08,36.16780207,37.13571656,4/24/14,1/25/15,175,451,16.19501246
"2,858",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000555175,2.45E-08,36.16370125,37.1336649,4/24/14,1/25/15,175,451,10.89530285
"2,859",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000774495,4.77E-08,36.16685543,37.13147665,4/24/14,1/25/15,175,451,15.19975321
"2,860",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000530374,2.24E-08,36.16828034,37.13177684,4/24/14,1/25/15,175,451,10.40889274
"2,861",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000631802,3.18E-08,36.1695946,37.13417922,4/24/14,1/25/15,175,451,12.39957283
"2,862",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000719082,4.11E-08,36.16896883,37.13136819,4/24/14,1/25/15,175,451,14.11244413
"2,863",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000468232,1.74E-08,36.16835481,37.12930813,4/24/14,1/25/15,175,451,9.189312854
"2,864",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.000694241,3.84E-08,36.16449389,37.13177006,4/24/14,1/25/15,175,451,13.62454216
"2,865",Building (General / Default),Destroyed (bld),Medium,1/25/2015,Pleadies 1A/B,Aleppo,Air Strike / Missile (SSM),24APR14-25JAN15,760,0.00063345,3.19E-08,36.16845512,37.12976496,4/24/14,1/25/15,175,451,12.43181204
